STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,OPTIONALITY,Optionality,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2003,,20.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2004,,21.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2005,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2006,,21.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2007,,22.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2008,,22.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2009,,22.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2010,,22.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2011,,23.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2012,,23.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2013,,23.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2014,,24.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2015,,24.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2016,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2017,,23.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2018,,23.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2019,,22.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2020,,22.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2021,,21.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2022,,22.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1950,,20.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1951,,20.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1952,,20.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1953,,20.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1954,,20.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1955,,21,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1956,,21.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1957,,21.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1958,,21.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1959,,22.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1960,,22.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1961,,22.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1962,,23.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1963,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1964,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1965,,23.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1966,,23.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1967,,23.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1968,,23.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1969,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1970,,22.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1971,,22.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1972,,22.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1973,,22.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1974,,22.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1975,,21.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1976,,21.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1977,,21.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1978,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1979,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1980,,21.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1981,,21.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1982,,21.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1983,,21.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1984,,21.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1985,,21.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1986,,21.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1987,,21.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1988,,21.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1989,,21.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1991,,21.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1992,,21.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1993,,21.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1994,,21.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1996,,20.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1997,,20.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1998,,19.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1999,,19.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2001,,18.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2002,,18.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2003,,18.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2004,,18.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2022,,25.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2023,,26,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2024,,26.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1970,,72.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1971,,72.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1972,,71.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1973,,71.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1974,,70.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1975,,70.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1976,,70.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1977,,69.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1978,,69.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1979,,68.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1980,,68,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1981,,67.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,IRL,Ireland,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1982,,67.4,,A,Normal value,0,Units,1,One
