Reference area,REF_AREA,Measure,Unit of measure,TIME_PERIOD,Avoidable_mortality_values
Chile,CHL,Avoidable mortality,Deaths per 100 000 inhabitants,2002,302.1
Chile,CHL,Avoidable mortality,Deaths per 100 000 inhabitants,2003,298
Chile,CHL,Avoidable mortality,Deaths per 100 000 inhabitants,2004,291.3
Chile,CHL,Avoidable mortality,Deaths per 100 000 inhabitants,2005,280.3
New Zealand,NZL,Avoidable mortality,Deaths,2007,8365
New Zealand,NZL,Avoidable mortality,Deaths,2008,8350
New Zealand,NZL,Avoidable mortality,Deaths,2009,8433
New Zealand,NZL,Avoidable mortality,Deaths,2010,8099
New Zealand,NZL,Avoidable mortality,Deaths,2011,8409
New Zealand,NZL,Avoidable mortality,Deaths,2012,8179
New Zealand,NZL,Avoidable mortality,Deaths,2013,7898
New Zealand,NZL,Avoidable mortality,Deaths,2014,8218
New Zealand,NZL,Avoidable mortality,Deaths,2015,8298
Estonia,EST,Treatable mortality,Deaths per 100 000 inhabitants,2018,108.5
Estonia,EST,Treatable mortality,Deaths per 100 000 inhabitants,2000,230
New Zealand,NZL,Avoidable mortality,Deaths,2001,8892
New Zealand,NZL,Avoidable mortality,Deaths,2002,8713
New Zealand,NZL,Avoidable mortality,Deaths,2003,8580
New Zealand,NZL,Avoidable mortality,Deaths,2004,8591
New Zealand,NZL,Avoidable mortality,Deaths,2005,8139
New Zealand,NZL,Avoidable mortality,Deaths,2006,8240
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2015,183
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2016,178.7
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2017,165.7
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2018,172.2
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2019,161.7
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2020,171.4
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2007,239.1
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2008,234.4
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2009,232.2
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2010,208
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2011,209
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2012,202.6
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2013,196.6
Ireland,IRL,Avoidable mortality,Deaths per 100 000 inhabitants,2014,191
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2005,265
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2006,269.5
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2017,228.8
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2018,235.6
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2019,239
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2020,255.7
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2007,236.1
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2008,238.1
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2009,234.7
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2010,260
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2011,241.2
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2012,233.1
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2013,228.3
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2014,228.3
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2015,231.6
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2016,236.1
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2000,312.7
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2001,308
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2002,280.5
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2003,296.3
Costa Rica,CRI,Avoidable mortality,Deaths per 100 000 inhabitants,2004,288
France,FRA,Preventable mortality,Deaths,2000,88851
France,FRA,Preventable mortality,Deaths,2001,87431.5
France,FRA,Preventable mortality,Deaths,2012,75458
France,FRA,Preventable mortality,Deaths,2013,74405.5
France,FRA,Preventable mortality,Deaths,2014,73643.5
France,FRA,Preventable mortality,Deaths,2015,75500.5
France,FRA,Preventable mortality,Deaths,2002,86456.5
France,FRA,Preventable mortality,Deaths,2003,85283
France,FRA,Preventable mortality,Deaths,2004,81681.5
France,FRA,Preventable mortality,Deaths,2005,81738.5
France,FRA,Preventable mortality,Deaths,2006,79876.5
France,FRA,Preventable mortality,Deaths,2007,78670
France,FRA,Preventable mortality,Deaths,2008,78239.5
France,FRA,Preventable mortality,Deaths,2009,78378.5
France,FRA,Preventable mortality,Deaths,2010,77236
France,FRA,Preventable mortality,Deaths,2011,77292.5
France,FRA,Preventable mortality,Deaths,2017,74518
France,FRA,Preventable mortality,Deaths,2018,74654.5
France,FRA,Preventable mortality,Deaths,2016,75091.5
France,FRA,Preventable mortality,Deaths,2019,74153.5
France,FRA,Preventable mortality,Deaths,2020,86213.5
Slovenia,SVN,Preventable mortality,Deaths,2008,3971
Slovenia,SVN,Preventable mortality,Deaths,2009,3864
Slovenia,SVN,Preventable mortality,Deaths,2020,4063
Slovenia,SVN,Preventable mortality,Deaths,2001,4733.5
Slovenia,SVN,Preventable mortality,Deaths,2002,4575.5
Slovenia,SVN,Preventable mortality,Deaths,2000,4778.5
Slovenia,SVN,Preventable mortality,Deaths,2010,3734
Slovenia,SVN,Preventable mortality,Deaths,2011,3640.5
Slovenia,SVN,Preventable mortality,Deaths,2012,3679
Slovenia,SVN,Preventable mortality,Deaths,2013,3588.5
Slovenia,SVN,Preventable mortality,Deaths,2014,3413
Slovenia,SVN,Preventable mortality,Deaths,2015,3517
Slovenia,SVN,Preventable mortality,Deaths,2016,3476
Slovenia,SVN,Preventable mortality,Deaths,2017,3512
Slovenia,SVN,Preventable mortality,Deaths,2018,3414
Slovenia,SVN,Preventable mortality,Deaths,2019,3429
Slovenia,SVN,Preventable mortality,Deaths,2003,4566.5
Slovenia,SVN,Preventable mortality,Deaths,2004,4280.5
Slovenia,SVN,Preventable mortality,Deaths,2005,4055
Slovenia,SVN,Preventable mortality,Deaths,2006,4006.5
Slovenia,SVN,Preventable mortality,Deaths,2007,4079
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2003,98
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2004,95.3
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2015,70
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2016,66.9
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2017,63.2
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2018,61.1
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2005,93.9
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2006,89.3
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2007,88
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2008,83.2
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2009,77.6
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2010,76.2
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2011,75.8
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2012,74.4
Poland,POL,Preventable mortality,Deaths,2015,72542.5
Poland,POL,Preventable mortality,Deaths,2016,72776.5
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2021,57.3
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2019,61.3
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2020,57.8
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2000,115.3
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2001,108
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2002,102.9
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2004,201
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2005,196.1
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2006,188
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2007,183.4
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2008,178.5
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2009,174.7
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2010,167.6
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2011,167.5
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2012,164.5
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2013,157.2
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2014,151.7
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2015,153.9
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2019,136
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2020,162.5
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2016,147.2
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2017,146
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2018,142.1
Italy,ITA,Avoidable mortality,Deaths per 100 000 inhabitants,2003,214.2
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2006,93
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2007,89.3
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2018,59.1
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2019,56
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2020,54
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2021,51.4
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2008,82.8
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2009,80.4
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2010,78.5
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2011,72.3
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2012,68.9
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2013,64.9
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2014,62
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2015,63.1
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2016,63.7
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2017,60.3
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2000,114.2
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2001,110.9
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2002,113.1
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2003,108
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2004,104.3
Denmark,DNK,Treatable mortality,Deaths per 100 000 inhabitants,2005,95.6
Estonia,EST,Preventable mortality,Deaths,2007,4582
Estonia,EST,Preventable mortality,Deaths,2008,4151
Estonia,EST,Preventable mortality,Deaths,2019,2767
Estonia,EST,Preventable mortality,Deaths,2020,3056
Estonia,EST,Preventable mortality,Deaths,2021,3757
Estonia,EST,Preventable mortality,Deaths,2022,3329.5
Estonia,EST,Preventable mortality,Deaths,2009,3957
Estonia,EST,Preventable mortality,Deaths,2010,3707
Estonia,EST,Preventable mortality,Deaths,2011,3555
Estonia,EST,Preventable mortality,Deaths,2012,3585
Estonia,EST,Preventable mortality,Deaths,2013,3200.5
Estonia,EST,Preventable mortality,Deaths,2014,3242.5
Estonia,EST,Preventable mortality,Deaths,2015,2981.5
Estonia,EST,Preventable mortality,Deaths,2016,2917
Estonia,EST,Preventable mortality,Deaths,2017,2874.5
Estonia,EST,Preventable mortality,Deaths,2018,2978
Estonia,EST,Preventable mortality,Deaths,2000,5546
Estonia,EST,Preventable mortality,Deaths,2001,5732
Estonia,EST,Preventable mortality,Deaths,2002,5431.5
Estonia,EST,Preventable mortality,Deaths,2003,5188
Estonia,EST,Preventable mortality,Deaths,2004,4952.5
Estonia,EST,Preventable mortality,Deaths,2005,4685
Estonia,EST,Preventable mortality,Deaths,2006,4610
Mexico,MEX,Avoidable mortality,Deaths,2006,253916
Mexico,MEX,Avoidable mortality,Deaths,2007,253553
Mexico,MEX,Avoidable mortality,Deaths,2018,343141
Mexico,MEX,Avoidable mortality,Deaths,2019,354626
Mexico,MEX,Avoidable mortality,Deaths,2020,596498
Mexico,MEX,Avoidable mortality,Deaths,2021,608587
Mexico,MEX,Avoidable mortality,Deaths,2008,269650
Mexico,MEX,Avoidable mortality,Deaths,2009,279554
Mexico,MEX,Avoidable mortality,Deaths,2010,285111
Mexico,MEX,Avoidable mortality,Deaths,2011,285398
Mexico,MEX,Avoidable mortality,Deaths,2012,289385
Mexico,MEX,Avoidable mortality,Deaths,2013,286941
Mexico,MEX,Avoidable mortality,Deaths,2014,297427
Mexico,MEX,Avoidable mortality,Deaths,2015,303806
Mexico,MEX,Avoidable mortality,Deaths,2016,324987
Mexico,MEX,Avoidable mortality,Deaths,2017,335034
Mexico,MEX,Avoidable mortality,Deaths,2000,236526
Mexico,MEX,Avoidable mortality,Deaths,2001,235703
Mexico,MEX,Avoidable mortality,Deaths,2002,242380
Mexico,MEX,Avoidable mortality,Deaths,2003,245957
Mexico,MEX,Avoidable mortality,Deaths,2004,245932
Mexico,MEX,Avoidable mortality,Deaths,2005,253323
Korea,KOR,Avoidable mortality,Deaths,2005,112852
Korea,KOR,Avoidable mortality,Deaths,2006,108832
Korea,KOR,Avoidable mortality,Deaths,2017,83336
Korea,KOR,Avoidable mortality,Deaths,2018,82761
Korea,KOR,Avoidable mortality,Deaths,2019,81555
Korea,KOR,Avoidable mortality,Deaths,2020,81374
New Zealand,NZL,Avoidable mortality,Deaths,2016,8187
New Zealand,NZL,Avoidable mortality,Deaths,2000,8799
Korea,KOR,Avoidable mortality,Deaths,2009,103193
Korea,KOR,Avoidable mortality,Deaths,2010,102044
Korea,KOR,Avoidable mortality,Deaths,2011,99059
Korea,KOR,Avoidable mortality,Deaths,2012,96815
Korea,KOR,Avoidable mortality,Deaths,2013,94350
Korea,KOR,Avoidable mortality,Deaths,2014,91857
Korea,KOR,Avoidable mortality,Deaths,2015,89654
Korea,KOR,Avoidable mortality,Deaths,2016,87555
Korea,KOR,Avoidable mortality,Deaths,2021,83422
Korea,KOR,Avoidable mortality,Deaths,2000,119670
Korea,KOR,Avoidable mortality,Deaths,2001,118236
Korea,KOR,Avoidable mortality,Deaths,2002,120159
Korea,KOR,Avoidable mortality,Deaths,2003,119715
Korea,KOR,Avoidable mortality,Deaths,2004,116690
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2003,932.3
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2004,938.1
Czechia,CZE,Preventable mortality,Deaths,2002,23372.5
Czechia,CZE,Preventable mortality,Deaths,2003,23545.5
Czechia,CZE,Preventable mortality,Deaths,2004,22678
Czechia,CZE,Preventable mortality,Deaths,2005,22214
Czechia,CZE,Preventable mortality,Deaths,2014,20030.5
Czechia,CZE,Preventable mortality,Deaths,2015,20492
Czechia,CZE,Preventable mortality,Deaths,2016,19619.5
Czechia,CZE,Preventable mortality,Deaths,2017,20067.5
Czechia,CZE,Preventable mortality,Deaths,2018,20095
Czechia,CZE,Preventable mortality,Deaths,2019,19494
Czechia,CZE,Preventable mortality,Deaths,2020,22744
Czechia,CZE,Preventable mortality,Deaths,2021,29708
Czechia,CZE,Preventable mortality,Deaths,2000,24693
Czechia,CZE,Preventable mortality,Deaths,2001,23812.5
Czechia,CZE,Preventable mortality,Deaths,2007,21285.5
Czechia,CZE,Preventable mortality,Deaths,2008,21043
Czechia,CZE,Preventable mortality,Deaths,2006,20877.5
Czechia,CZE,Preventable mortality,Deaths,2009,20905
Czechia,CZE,Preventable mortality,Deaths,2010,20857
Czechia,CZE,Preventable mortality,Deaths,2011,20901
Czechia,CZE,Preventable mortality,Deaths,2012,20712.5
Czechia,CZE,Preventable mortality,Deaths,2013,21131.5
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2015,627.9
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2016,618.5
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2017,598.3
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2018,582.9
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2005,960
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2006,955.2
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2007,939.4
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2008,909.5
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2009,870.3
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2010,823.7
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2011,761.5
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2012,705.1
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2013,662.9
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2014,641
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2000,808
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2001,863.6
South Africa,ZAF,Avoidable mortality,Deaths per 100 000 inhabitants,2002,858.3
Belgium,BEL,Avoidable mortality,Deaths,2005,25803
Belgium,BEL,Avoidable mortality,Deaths,2006,24375
Belgium,BEL,Avoidable mortality,Deaths,2017,21735
Belgium,BEL,Avoidable mortality,Deaths,2018,21816
Belgium,BEL,Avoidable mortality,Deaths,2019,21211
Belgium,BEL,Avoidable mortality,Deaths,2020,24797
Belgium,BEL,Avoidable mortality,Deaths,2007,24299
Belgium,BEL,Avoidable mortality,Deaths,2008,24348
Belgium,BEL,Avoidable mortality,Deaths,2009,23958
Belgium,BEL,Avoidable mortality,Deaths,2010,23506
Belgium,BEL,Avoidable mortality,Deaths,2011,23160
Belgium,BEL,Avoidable mortality,Deaths,2012,23099
Belgium,BEL,Avoidable mortality,Deaths,2013,23014
Belgium,BEL,Avoidable mortality,Deaths,2014,22040
Belgium,BEL,Avoidable mortality,Deaths,2015,22266
Belgium,BEL,Avoidable mortality,Deaths,2016,21837
Belgium,BEL,Avoidable mortality,Deaths,2000,28926
Belgium,BEL,Avoidable mortality,Deaths,2001,27987
Belgium,BEL,Avoidable mortality,Deaths,2002,27392
Belgium,BEL,Avoidable mortality,Deaths,2003,26803
Belgium,BEL,Avoidable mortality,Deaths,2004,25578
Greece,GRC,Preventable mortality,Deaths,2015,14582
Greece,GRC,Preventable mortality,Deaths,2016,14175
Greece,GRC,Preventable mortality,Deaths,2017,14263
Greece,GRC,Preventable mortality,Deaths,2018,14266.5
Greece,GRC,Preventable mortality,Deaths,2019,14325.5
Greece,GRC,Preventable mortality,Deaths,2020,15731.5
Greece,GRC,Preventable mortality,Deaths,2014,14003
Luxembourg,LUX,Treatable mortality,Deaths,2003,398
Luxembourg,LUX,Treatable mortality,Deaths,2004,310
Luxembourg,LUX,Treatable mortality,Deaths,2015,284.5
Luxembourg,LUX,Treatable mortality,Deaths,2016,292
Luxembourg,LUX,Treatable mortality,Deaths,2017,321
Luxembourg,LUX,Treatable mortality,Deaths,2018,300.5
Luxembourg,LUX,Treatable mortality,Deaths,2005,331
Luxembourg,LUX,Treatable mortality,Deaths,2006,344.5
Luxembourg,LUX,Treatable mortality,Deaths,2007,311
Luxembourg,LUX,Treatable mortality,Deaths,2008,304.5
Luxembourg,LUX,Treatable mortality,Deaths,2009,285.5
Luxembourg,LUX,Treatable mortality,Deaths,2010,328
Luxembourg,LUX,Treatable mortality,Deaths,2011,305.5
Luxembourg,LUX,Treatable mortality,Deaths,2012,278.5
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2013,71.3
Israel,ISR,Treatable mortality,Deaths per 100 000 inhabitants,2014,68.2
Luxembourg,LUX,Treatable mortality,Deaths,2020,284
Luxembourg,LUX,Treatable mortality,Deaths,2021,267.5
Luxembourg,LUX,Treatable mortality,Deaths,2019,296.5
Luxembourg,LUX,Treatable mortality,Deaths,2022,285.5
Luxembourg,LUX,Treatable mortality,Deaths,2000,377
Luxembourg,LUX,Treatable mortality,Deaths,2001,349.5
Luxembourg,LUX,Treatable mortality,Deaths,2002,390
Ireland,IRL,Avoidable mortality,Deaths,2015,7642
Ireland,IRL,Avoidable mortality,Deaths,2016,7673
Ireland,IRL,Avoidable mortality,Deaths,2017,7354
